sample_idx	filename	type-token ratio (disjoint windows)	evenness (disjoint windows)	average token length (disjoint windows)	Gini-based dispersion (disjoint windows)	evenness-based dispersion (disjoint windows)	lexical density	rarity
15028	D:\textcomplexity\twitter_output\input_files\15028.conllu	1.0	1.0	3.733333333333333			0.2352941176470588	0.0
15042	D:\textcomplexity\twitter_output\input_files\15042.conllu	1.0	1.0	3.3			0.3666666666666666	0.0
15057	D:\textcomplexity\twitter_output\input_files\15057.conllu	1.0	1.0000000000000002	3.666666666666667			0.2857142857142857	0.0
15061	D:\textcomplexity\twitter_output\input_files\15061.conllu	0.9	0.9804820237218406	2.9			0.3846153846153846	0.0
15074	D:\textcomplexity\twitter_output\input_files\15074.conllu	1.0	1.0000000000000002	3.444444444444444			0.3333333333333333	0.0
15080	D:\textcomplexity\twitter_output\input_files\15080.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
15102	D:\textcomplexity\twitter_output\input_files\15102.conllu	1.0	1.0000000000000002	3.333333333333333			0.375	0.0
15105	D:\textcomplexity\twitter_output\input_files\15105.conllu	0.9333333333333332	0.9869880158145604	3.1333333333333333			0.3529411764705882	0.0
15123	D:\textcomplexity\twitter_output\input_files\15123.conllu	1.0	1.0	3.4000000000000004			0.3846153846153846	0.0
15145	D:\textcomplexity\twitter_output\input_files\15145.conllu	1.0	1.0	3.3			0.3	0.0
15162	D:\textcomplexity\twitter_output\input_files\15162.conllu	1.0	1.0	3.25			0.25	0.0
15163	D:\textcomplexity\twitter_output\input_files\15163.conllu	1.0	1.0	3.333333333333333			0.3666666666666666	0.0909090909090909
15171	D:\textcomplexity\twitter_output\input_files\15171.conllu	0.9333333333333332	0.9869880158145604	2.9333333333333336			0.3888888888888889	0.0
15175	D:\textcomplexity\twitter_output\input_files\15175.conllu	0.9	0.9709895946936014	2.466666666666667			0.3225806451612903	0.0
15180	D:\textcomplexity\twitter_output\input_files\15180.conllu	1.0	1.0000000000000002	3.0			0.375	0.0
15236	D:\textcomplexity\twitter_output\input_files\15236.conllu	1.0	1.0	3.4			0.3333333333333333	0.2
15255	D:\textcomplexity\twitter_output\input_files\15255.conllu	1.0	1.0	3.6			0.2727272727272727	0.0
15280	D:\textcomplexity\twitter_output\input_files\15280.conllu	1.0	1.0	3.533333333333333			0.3529411764705882	0.1666666666666666
15281	D:\textcomplexity\twitter_output\input_files\15281.conllu	1.0	1.0000000000000002	1.5			0.2857142857142857	0.0
15283	D:\textcomplexity\twitter_output\input_files\15283.conllu	1.0	1.0	3.56			0.3793103448275862	0.0909090909090909
15312	D:\textcomplexity\twitter_output\input_files\15312.conllu	0.9333333333333332	0.9869880158145604	3.933333333333333			0.3333333333333333	0.0
15343	D:\textcomplexity\twitter_output\input_files\15343.conllu	1.0	1.0000000000000002	2.5			0.375	0.0
15356	D:\textcomplexity\twitter_output\input_files\15356.conllu	0.97	0.995457598536264	3.7			0.3761467889908257	0.2439024390243902
15362	D:\textcomplexity\twitter_output\input_files\15362.conllu	1.0	1.0000000000000002	3.555555555555556			0.1	0.0
15391	D:\textcomplexity\twitter_output\input_files\15391.conllu	1.0	1.0	3.6			0.3636363636363636	0.0
15394	D:\textcomplexity\twitter_output\input_files\15394.conllu	1.0	1.0000000000000002	3.1666666666666665			0.3333333333333333	0.0
15396	D:\textcomplexity\twitter_output\input_files\15396.conllu	1.0	1.0000000000000002	2.6666666666666665			0.1818181818181818	0.0
15428	D:\textcomplexity\twitter_output\input_files\15428.conllu	1.0	1.0	2.75			0.3846153846153846	0.2
15438	D:\textcomplexity\twitter_output\input_files\15438.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
15468	D:\textcomplexity\twitter_output\input_files\15468.conllu	0.8888888888888888	0.9727652780181634	3.0			0.2	0.0
15542	D:\textcomplexity\twitter_output\input_files\15542.conllu	1.0	1.0000000000000002	3.166666666666667			0.3333333333333333	0.0
15554	D:\textcomplexity\twitter_output\input_files\15554.conllu	1.0	1.0	3.2			0.3846153846153846	0.2
15557	D:\textcomplexity\twitter_output\input_files\15557.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
15566	D:\textcomplexity\twitter_output\input_files\15566.conllu	1.0	1.0	3.333333333333333			0.3333333333333333	0.2
15572	D:\textcomplexity\twitter_output\input_files\15572.conllu	1.0	1.0	2.92			0.36	0.1111111111111111
15586	D:\textcomplexity\twitter_output\input_files\15586.conllu	0.95	0.9902410118609204	3.35			0.3809523809523809	0.125
15613	D:\textcomplexity\twitter_output\input_files\15613.conllu	1.0	1.0	3.9			0.3846153846153846	0.0
15618	D:\textcomplexity\twitter_output\input_files\15618.conllu	1.0	1.0	3.05			0.3333333333333333	0.1428571428571428
15621	D:\textcomplexity\twitter_output\input_files\15621.conllu	1.0	1.0	2.9			0.3125	0.2
15625	D:\textcomplexity\twitter_output\input_files\15625.conllu	1.0	1.0	3.466666666666667			0.375	0.1666666666666666
15635	D:\textcomplexity\twitter_output\input_files\15635.conllu	1.0	1.0	3.2			0.3636363636363636	0.0
15673	D:\textcomplexity\twitter_output\input_files\15673.conllu	1.0	1.0	3.25			0.35	0.1428571428571428
15714	D:\textcomplexity\twitter_output\input_files\15714.conllu	1.0	1.0	3.32			0.3928571428571428	0.0909090909090909
15735	D:\textcomplexity\twitter_output\input_files\15735.conllu	1.0	1.0	3.466666666666667			0.3333333333333333	0.0
15762	D:\textcomplexity\twitter_output\input_files\15762.conllu	1.0	1.0000000000000002	3.0			0.1428571428571428	0.0
15771	D:\textcomplexity\twitter_output\input_files\15771.conllu	1.0	1.0	3.0			0.375	0.0
15786	D:\textcomplexity\twitter_output\input_files\15786.conllu	1.0	1.0	3.5			0.3478260869565217	0.125
15792	D:\textcomplexity\twitter_output\input_files\15792.conllu	1.0	1.0000000000000002	3.333333333333333			0.3333333333333333	0.0
15821	D:\textcomplexity\twitter_output\input_files\15821.conllu	1.0	1.0	3.6			0.3571428571428571	0.0
15822	D:\textcomplexity\twitter_output\input_files\15822.conllu	1.0	1.0000000000000002	2.666666666666667			0.375	0.0
15836	D:\textcomplexity\twitter_output\input_files\15836.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
15849	D:\textcomplexity\twitter_output\input_files\15849.conllu	1.0	1.0	3.1			0.3333333333333333	0.0
15920	D:\textcomplexity\twitter_output\input_files\15920.conllu	1.0	1.0000000000000002	3.5			0.2857142857142857	0.0
15932	D:\textcomplexity\twitter_output\input_files\15932.conllu	1.0	1.0	3.066666666666667			0.3684210526315789	0.0
15966	D:\textcomplexity\twitter_output\input_files\15966.conllu	0.9333333333333332	0.9869880158145604	3.2666666666666666			0.3684210526315789	0.1428571428571428
15995	D:\textcomplexity\twitter_output\input_files\15995.conllu	1.0	1.0	3.933333333333333			0.3157894736842105	0.0
16040	D:\textcomplexity\twitter_output\input_files\16040.conllu	1.0	1.0000000000000002	3.4444444444444446			0.2727272727272727	0.0
16047	D:\textcomplexity\twitter_output\input_files\16047.conllu	1.0	1.0	3.6			0.3529411764705882	0.1666666666666666
16051	D:\textcomplexity\twitter_output\input_files\16051.conllu	1.0	1.0000000000000002	3.0			0.3333333333333333	0.0
16082	D:\textcomplexity\twitter_output\input_files\16082.conllu	1.0	1.0	3.0			0.25	0.0
16108	D:\textcomplexity\twitter_output\input_files\16108.conllu	1.0	1.0	3.533333333333333			0.375	0.1666666666666666
16132	D:\textcomplexity\twitter_output\input_files\16132.conllu	0.96	0.9921928094887362	3.48			0.3846153846153846	0.2
16135	D:\textcomplexity\twitter_output\input_files\16135.conllu	1.0	1.0000000000000002	2.166666666666667			0.375	0.0
16150	D:\textcomplexity\twitter_output\input_files\16150.conllu	1.0	1.0	3.96			0.36	0.2222222222222222
16166	D:\textcomplexity\twitter_output\input_files\16166.conllu	1.0	1.0	3.4			0.2941176470588235	0.2
16179	D:\textcomplexity\twitter_output\input_files\16179.conllu	1.0	1.0	3.75			0.25	0.0
16233	D:\textcomplexity\twitter_output\input_files\16233.conllu	1.0	1.0	3.2			0.3846153846153846	0.2
16249	D:\textcomplexity\twitter_output\input_files\16249.conllu	1.0	1.0	3.48			0.3703703703703703	0.2
16257	D:\textcomplexity\twitter_output\input_files\16257.conllu	1.0	1.0	3.45			0.3636363636363636	0.0
16271	D:\textcomplexity\twitter_output\input_files\16271.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
16312	D:\textcomplexity\twitter_output\input_files\16312.conllu	1.0	1.0000000000000002	3.8333333333333335			0.3333333333333333	0.0
16327	D:\textcomplexity\twitter_output\input_files\16327.conllu	1.0	1.0000000000000002	2.888888888888889			0.3636363636363636	0.0
16337	D:\textcomplexity\twitter_output\input_files\16337.conllu	0.9	0.9804820237218406	3.4000000000000004			0.3333333333333333	0.0
16340	D:\textcomplexity\twitter_output\input_files\16340.conllu	1.0	1.0	2.6			0.3636363636363636	0.0
16343	D:\textcomplexity\twitter_output\input_files\16343.conllu	1.0	1.0	3.066666666666667			0.3888888888888889	0.1428571428571428
16361	D:\textcomplexity\twitter_output\input_files\16361.conllu	0.9333333333333332	0.9869880158145604	3.466666666666667			0.3125	0.0
16389	D:\textcomplexity\twitter_output\input_files\16389.conllu	1.0	1.0	3.375			0.391304347826087	0.1666666666666666
16430	D:\textcomplexity\twitter_output\input_files\16430.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
16442	D:\textcomplexity\twitter_output\input_files\16442.conllu	1.0	1.0	3.45			0.35	0.1428571428571428
16452	D:\textcomplexity\twitter_output\input_files\16452.conllu	1.0	1.0	3.2			0.3333333333333333	0.2222222222222222
16476	D:\textcomplexity\twitter_output\input_files\16476.conllu	1.0	1.0000000000000002	2.933333333333333			0.2941176470588235	0.0
16488	D:\textcomplexity\twitter_output\input_files\16488.conllu	1.0	1.0	3.0			0.25	0.0
16502	D:\textcomplexity\twitter_output\input_files\16502.conllu	1.0	1.0	3.56			0.3846153846153846	0.1
16507	D:\textcomplexity\twitter_output\input_files\16507.conllu	1.0	1.0000000000000002	2.833333333333333			0.1666666666666666	0.0
16530	D:\textcomplexity\twitter_output\input_files\16530.conllu	0.8888888888888888	0.9727652780181634	3.0			0.3	0.0
16548	D:\textcomplexity\twitter_output\input_files\16548.conllu	1.0	1.0	3.68			0.2692307692307692	0.0
16596	D:\textcomplexity\twitter_output\input_files\16596.conllu	0.9333333333333332	0.9869880158145604	3.4			0.3888888888888889	0.1428571428571428
16615	D:\textcomplexity\twitter_output\input_files\16615.conllu	1.0	1.0	3.466666666666667			0.3870967741935484	0.1666666666666666
16628	D:\textcomplexity\twitter_output\input_files\16628.conllu	1.0	1.0	3.28			0.2692307692307692	0.0
16630	D:\textcomplexity\twitter_output\input_files\16630.conllu	1.0	1.0000000000000002	3.833333333333333			0.375	0.0
16639	D:\textcomplexity\twitter_output\input_files\16639.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
16653	D:\textcomplexity\twitter_output\input_files\16653.conllu	1.0	1.0000000000000002	3.166666666666667			0.375	0.0
16666	D:\textcomplexity\twitter_output\input_files\16666.conllu	0.95	0.9902410118609204	2.85			0.2727272727272727	0.1666666666666666
16674	D:\textcomplexity\twitter_output\input_files\16674.conllu	1.0	1.0	3.5			0.3809523809523809	0.125
16681	D:\textcomplexity\twitter_output\input_files\16681.conllu	1.0	1.0	3.05			0.391304347826087	0.2222222222222222
16685	D:\textcomplexity\twitter_output\input_files\16685.conllu	1.0	1.0	2.75			0.25	0.0
16704	D:\textcomplexity\twitter_output\input_files\16704.conllu	1.0	1.0	3.3			0.35	0.1428571428571428
16731	D:\textcomplexity\twitter_output\input_files\16731.conllu	1.0	1.0	3.9			0.3846153846153846	0.2
16773	D:\textcomplexity\twitter_output\input_files\16773.conllu	1.0	1.0	2.5			0.2	0.0
16808	D:\textcomplexity\twitter_output\input_files\16808.conllu	0.96	0.9921928094887362	3.48			0.3846153846153846	0.2
16819	D:\textcomplexity\twitter_output\input_files\16819.conllu	0.92	0.9843856189774725	3.8			0.3461538461538461	0.1111111111111111
16878	D:\textcomplexity\twitter_output\input_files\16878.conllu	1.0	1.0	3.16			0.3103448275862069	0.1111111111111111
16885	D:\textcomplexity\twitter_output\input_files\16885.conllu	1.0	1.0	3.25			0.25	0.0
16894	D:\textcomplexity\twitter_output\input_files\16894.conllu	1.0	1.0000000000000002	3.166666666666667			0.375	0.0
16897	D:\textcomplexity\twitter_output\input_files\16897.conllu	0.9	0.9804820237218406	3.65			0.3043478260869565	0.0
16907	D:\textcomplexity\twitter_output\input_files\16907.conllu	0.9	0.9804820237218406	3.2			0.3043478260869565	0.0
16913	D:\textcomplexity\twitter_output\input_files\16913.conllu	1.0	1.0	3.75			0.2083333333333333	0.2
16914	D:\textcomplexity\twitter_output\input_files\16914.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
16917	D:\textcomplexity\twitter_output\input_files\16917.conllu	1.0	1.0	3.68			0.36	0.2222222222222222
16963	D:\textcomplexity\twitter_output\input_files\16963.conllu	1.0	1.0	2.8			0.25	0.0
16969	D:\textcomplexity\twitter_output\input_files\16969.conllu	1.0	1.0000000000000002	3.0			0.3	0.0
16970	D:\textcomplexity\twitter_output\input_files\16970.conllu	1.0	1.0	3.2			0.3571428571428571	0.0
16993	D:\textcomplexity\twitter_output\input_files\16993.conllu	1.0	1.0	3.4000000000000004			0.3846153846153846	0.0
17050	D:\textcomplexity\twitter_output\input_files\17050.conllu	1.0	1.0	3.7			0.3571428571428571	0.2
17063	D:\textcomplexity\twitter_output\input_files\17063.conllu	1.0	1.0	3.52			0.3928571428571428	0.1818181818181818
17069	D:\textcomplexity\twitter_output\input_files\17069.conllu	1.0	1.0	3.75			0.2	0.0
17088	D:\textcomplexity\twitter_output\input_files\17088.conllu	0.9666666666666668	0.9934940079072802	3.1666666666666665			0.2903225806451613	0.2222222222222222
17120	D:\textcomplexity\twitter_output\input_files\17120.conllu	0.9	0.9804820237218406	2.7			0.3571428571428571	0.2
17163	D:\textcomplexity\twitter_output\input_files\17163.conllu	1.0	1.0	3.2			0.3888888888888889	0.0
17208	D:\textcomplexity\twitter_output\input_files\17208.conllu	1.0	1.0	2.0			0.25	0.0
17215	D:\textcomplexity\twitter_output\input_files\17215.conllu	1.0	1.0	3.72			0.3461538461538461	0.1111111111111111
17224	D:\textcomplexity\twitter_output\input_files\17224.conllu	1.0	1.0000000000000002	3.0			0.2857142857142857	0.0
17228	D:\textcomplexity\twitter_output\input_files\17228.conllu	1.0	1.0000000000000002	3.444444444444444			0.3636363636363636	0.0
17242	D:\textcomplexity\twitter_output\input_files\17242.conllu	1.0	1.0	3.6			0.3846153846153846	0.2
17280	D:\textcomplexity\twitter_output\input_files\17280.conllu	1.0	1.0000000000000002	3.6666666666666665			0.2222222222222222	0.0
17285	D:\textcomplexity\twitter_output\input_files\17285.conllu	1.0	1.0	3.2			0.2	0.0
17315	D:\textcomplexity\twitter_output\input_files\17315.conllu	1.0	1.0	3.25			0.25	0.0
17361	D:\textcomplexity\twitter_output\input_files\17361.conllu	0.9714285714285714	0.9944234353490972	3.0285714285714285			0.2571428571428571	0.0
17373	D:\textcomplexity\twitter_output\input_files\17373.conllu	1.0	1.0000000000000002	3.333333333333333			0.2857142857142857	0.0
17380	D:\textcomplexity\twitter_output\input_files\17380.conllu	1.0	1.0000000000000002	3.833333333333333			0.3333333333333333	0.0
17384	D:\textcomplexity\twitter_output\input_files\17384.conllu	0.9333333333333332	0.9869880158145604	2.2666666666666666			0.3684210526315789	0.1428571428571428
17385	D:\textcomplexity\twitter_output\input_files\17385.conllu	0.9	0.9804820237218406	3.0			0.3636363636363636	0.0
17392	D:\textcomplexity\twitter_output\input_files\17392.conllu	1.0	1.0	3.05			0.3809523809523809	0.125
17401	D:\textcomplexity\twitter_output\input_files\17401.conllu	1.0	1.0000000000000002	2.6666666666666665			0.375	0.0
17417	D:\textcomplexity\twitter_output\input_files\17417.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
17424	D:\textcomplexity\twitter_output\input_files\17424.conllu	1.0	1.0000000000000002	3.5			0.2857142857142857	0.0
17445	D:\textcomplexity\twitter_output\input_files\17445.conllu	1.0	1.0	3.75			0.2	0.0
17497	D:\textcomplexity\twitter_output\input_files\17497.conllu	0.9	0.985568446463218	3.45			0.360655737704918	0.1363636363636363
17536	D:\textcomplexity\twitter_output\input_files\17536.conllu	1.0	1.0	3.566666666666667			0.3225806451612903	0.2
17541	D:\textcomplexity\twitter_output\input_files\17541.conllu	1.0	1.0	3.8			0.3571428571428571	0.2
17545	D:\textcomplexity\twitter_output\input_files\17545.conllu	1.0	1.0	3.64			0.3703703703703703	0.2
17611	D:\textcomplexity\twitter_output\input_files\17611.conllu	1.0	1.0	3.92			0.3333333333333333	0.2222222222222222
17633	D:\textcomplexity\twitter_output\input_files\17633.conllu	1.0	1.0	3.92			0.36	0.2222222222222222
17647	D:\textcomplexity\twitter_output\input_files\17647.conllu	0.975	0.9959139529094122	3.525			0.391304347826087	0.2222222222222222
17651	D:\textcomplexity\twitter_output\input_files\17651.conllu	1.0	1.0	3.2			0.3529411764705882	0.1666666666666666
17671	D:\textcomplexity\twitter_output\input_files\17671.conllu	1.0	1.0000000000000002	3.833333333333333			0.2857142857142857	0.0
17679	D:\textcomplexity\twitter_output\input_files\17679.conllu	1.0	1.0000000000000002	3.0			0.2	0.0
17689	D:\textcomplexity\twitter_output\input_files\17689.conllu	1.0	1.0	3.6666666666666665			0.3333333333333333	0.0
17701	D:\textcomplexity\twitter_output\input_files\17701.conllu	0.9	0.9804820237218406	3.3			0.3571428571428571	0.2
17702	D:\textcomplexity\twitter_output\input_files\17702.conllu	1.0	1.0	3.75			0.2	0.0
17726	D:\textcomplexity\twitter_output\input_files\17726.conllu	1.0	1.0	3.16			0.3461538461538461	0.2222222222222222
17734	D:\textcomplexity\twitter_output\input_files\17734.conllu	1.0	1.0000000000000002	3.6666666666666665			0.3333333333333333	0.0
17748	D:\textcomplexity\twitter_output\input_files\17748.conllu	1.0	1.0	3.8			0.3333333333333333	0.0
17749	D:\textcomplexity\twitter_output\input_files\17749.conllu	0.9857142857142858	0.9978369516839354	3.185714285714286			0.3661971830985915	0.0384615384615384
17815	D:\textcomplexity\twitter_output\input_files\17815.conllu	1.0	1.0	2.9			0.34375	0.1818181818181818
17819	D:\textcomplexity\twitter_output\input_files\17819.conllu	1.0	1.0000000000000002	3.666666666666667			0.1666666666666666	0.0
